episode,crash
484,"7	"
485,"3	"
486,"1	"
487,"4	"
488,"2	"
489,"4	"
490,"2	"
491,"10	"
492,"1	"
493,"0	"
494,"8	"
495,"9	"
496,"2	"
497,"8	"
498,"3	"
499,"2	"
500,"5	"
501,"5	"
502,"17	"
503,"10	"
504,"4	"
505,"1	"
506,"5	"
507,"15	"
508,"15	"
509,"5	"
510,"11	"
511,"1	"
512,"8	"
513,"15	"
514,"13	"
515,"8	"
516,"4	"
517,"12	"
518,"54	"
519,"50	"
520,"43	"
521,"10	"
522,"8	"
523,"9	"
524,"13	"
525,"8	"
526,"9	"
527,"1	"
528,"2	"
529,"0	"
530,"0	"
531,"6	"
532,"4	"
533,"7	"
534,"4	"
535,"6	"
536,"3	"
537,"47	"
538,"11	"
539,"8	"
540,"17	"
541,"6	"
542,"8	"
543,"16	"
544,"14	"
545,"1	"
546,"0	"
547,"3	"
548,"10	"
549,"0	"
550,"6	"
551,"9	"
552,"8	"
553,"10	"
554,"15	"
555,"14	"
556,"0	"
557,"4	"
558,"0	"
559,"7	"
560,"1	"
561,"2	"
562,"11	"
563,"0	"
564,"1	"
565,"6	"
566,"4	"
567,"1	"
568,"5	"
569,"1	"
570,"3	"
571,"12	"
572,"1	"
573,"2	"
574,"14	"
575,"4	"
576,"4	"
577,"2	"
578,"24	"
579,"6	"
580,"12	"
581,"7	"
582,"12	"
583,"5	"
584,"9	"
585,"17	"
586,"7	"
587,"17	"
588,"5	"
589,"28	"
590,"9	"
591,"5	"
592,"9	"
593,"18	"
594,"24	"
595,"3	"
596,"17	"
597,"22	"
598,"20	"
599,"9	"
600,"3	"
601,"8	"
602,"9	"
603,"9	"
604,"14	"
605,"19	"
606,"19	"
607,"9	"
608,"12	"
609,"14	"
610,"4	"
611,"1	"
612,"8	"
613,"5	"
614,"10	"
615,"5	"
616,"11	"
617,"24	"
618,"3	"
619,"9	"
620,"20	"
621,"19	"
622,"9	"
623,"8	"
624,"8	"
625,"10	"
626,"8	"
627,"5	"
628,"8	"
629,"29	"
630,"6	"
631,"10	"
632,"18	"
633,"7	"
634,"9	"
635,"4	"
636,"19	"
637,"12	"
638,"6	"
639,"17	"
640,"3	"
641,"2	"
642,"0	"
643,"0	"
644,"1	"
645,"3	"
646,"33	"
647,"14	"
648,"12	"
649,"4	"
650,"2	"
651,"4	"
652,"3	"
653,"13	"
654,"9	"
655,"4	"
656,"5	"
657,"24	"
658,"11	"
659,"2	"
660,"6	"
661,"10	"
662,"1	"
663,"0	"
664,"0	"
665,"2	"
666,"4	"
667,"6	"
668,"0	"
669,"0	"
670,"21	"
671,"4	"
672,"11	"
673,"2	"
674,"3	"
675,"0	"
676,"9	"
677,"2	"
678,"8	"
679,"2	"
680,"1	"
681,"6	"
682,"9	"
683,"10	"
684,"14	"
685,"12	"
686,"17	"
687,"8	"
688,"6	"
689,"1	"
690,"12	"
691,"8	"
692,"5	"
693,"16	"
694,"15	"
695,"7	"
696,"8	"
697,"7	"
698,"2	"
699,"21	"
700,"1	"
701,"1	"
702,"21	"
703,"4	"
704,"14	"
705,"5	"
706,"5	"
707,"3	"
708,"14	"
709,"2	"
710,"10	"
711,"6	"
712,"10	"
713,"25	"
714,"8	"
715,"27	"
716,"12	"
717,"7	"
718,"24	"
719,"5	"
720,"13	"
721,"6	"
722,"5	"
723,"2	"
724,"9	"
725,"5	"
726,"6	"
727,"9	"
728,"8	"
729,"6	"
730,"7	"
731,"1	"
732,"13	"
733,"7	"
734,"9	"
735,"11	"
736,"12	"
737,"5	"
738,"22	"
739,"18	"
740,"9	"
741,"5	"
742,"5	"
743,"8	"
744,"9	"
745,"5	"
746,"6	"
747,"4	"
748,"7	"
749,"7	"
750,"4	"
751,"27	"
752,"0	"
753,"8	"
754,"21	"
755,"4	"
756,"2	"
757,"14	"
758,"6	"
759,"8	"
760,"3	"
761,"7	"
762,"2	"
763,"10	"
764,"0	"
765,"4	"
766,"8	"
767,"17	"
768,"2	"
769,"4	"
770,"16	"
771,"0	"
772,"10	"
773,"0	"
774,"7	"
775,"0	"
776,"7	"
777,"2	"
778,"10	"
779,"9	"
780,"3	"
781,"8	"
782,"11	"
783,"27	"
784,"11	"
785,"6	"
786,"30	"
787,"6	"
788,"9	"
789,"5	"
790,"7	"
791,"3	"
792,"9	"
793,"18	"
794,"3	"
795,"4	"
796,"4	"
797,"7	"
798,"2	"
799,"3	"
800,"30	"
801,"8	"
802,"9	"
803,"19	"
804,"13	"
805,"6	"
806,"10	"
807,"12	"
808,"12	"
809,"1	"
810,"3	"
811,"17	"
812,"15	"
813,"20	"
814,"19	"
815,"13	"
816,"5	"
817,"15	"
818,"13	"
819,"8	"
820,"20	"
821,"1	"
822,"17	"
823,"8	"
824,"0	"
825,"6	"
826,"10	"
827,"4	"
828,"3	"
829,"4	"
830,"5	"
831,"0	"
832,"8	"
833,"1	"
834,"5	"
835,"8	"
836,"6	"
837,"9	"
838,"3	"
839,"3	"
840,"4	"
841,"3	"
842,"1	"
843,"0	"
844,"4	"
845,"4	"
846,"1	"
847,"6	"
848,"13	"
849,"12	"
850,"6	"
851,"1	"
852,"13	"
853,"14	"
854,"10	"
855,"6	"
856,"4	"
857,"11	"
858,"2	"
859,"16	"
860,"4	"
861,"4	"
862,"1	"
863,"2	"
864,"1	"
865,"0	"
866,"6	"
867,"0	"
868,"0	"
869,"0	"
870,"0	"
871,"0	"
872,"2	"
873,"0	"
874,"10	"
875,"2	"
876,"2	"
877,"4	"
878,"3	"
879,"2	"
880,"4	"
881,"2	"
882,"9	"
883,"3	"
884,"4	"
885,"1	"
886,"2	"
887,"0	"
888,"4	"
889,"14	"
890,"14	"
891,"10	"
892,"11	"
893,"3	"
894,"6	"
895,"12	"
896,"24	"
897,"15	"
898,"8	"
899,"11	"
900,"2	"
901,"1	"
902,"8	"
903,"5	"
904,"17	"
905,"15	"
906,"6	"
907,"2	"
908,"3	"
909,"5	"
910,"4	"
911,"6	"
912,"0	"
913,"9	"
914,"12	"
915,"11	"
916,"13	"
917,"15	"
918,"16	"
919,"17	"
920,"1	"
921,"4	"
922,"8	"
923,"2	"
924,"5	"
925,"1	"
926,"1	"
927,"2	"
928,"6	"
929,"3	"
930,"0	"
931,"1	"
932,"2	"
933,"2	"
934,"8	"
935,"6	"
936,"2	"
937,"10	"
938,"5	"
939,"3	"
940,"8	"
941,"16	"
942,"11	"
943,"16	"
944,"12	"
945,"4	"
946,"9	"
947,"16	"
948,"6	"
949,"17	"
950,"20	"
951,"15	"
952,"14	"
953,"32	"
954,"12	"
955,"0	"
956,"4	"
957,"4	"
958,"3	"
959,"5	"
960,"9	"
961,"13	"
962,"11	"
963,"17	"
964,"13	"
965,"3	"
966,"7	"
967,"7	"
968,"0	"
969,"12	"
970,"5	"
971,"6	"
972,"16	"
973,"22	"
974,"11	"
975,"8	"
976,"12	"
977,"7	"
978,"7	"
979,"11	"
980,"5	"
981,"1	"
982,"3	"
983,"2	"
984,"25	"
985,"4	"
986,"6	"
987,"10	"
988,"13	"
989,"6	"
990,"3	"
991,"3	"
992,"14	"
993,"13	"
994,"4	"
995,"6	"
996,"11	"
997,"1	"
998,"2	"
999,"16	"
1000,"13	"
1001,"15	"
1002,"4	"
1003,"4	"
1004,"1	"
1005,"6	"
1006,"7	"
1007,"18	"
1008,"2	"
1009,"9	"
1010,"8	"
1011,"34	"
1012,"18	"
1013,"1	"
1014,"19	"
1015,"0	"
1016,"12	"
1017,"4	"
1018,"8	"
1019,"13	"
1020,"14	"
1021,"10	"
1022,"5	"
1023,"22	"
1024,"12	"
1025,"10	"
1026,"1	"
1027,"19	"
1028,"1	"
1029,"10	"
1030,"10	"
1031,"6	"
1032,"3	"
1033,"6	"
1034,"6	"
1035,"8	"
1036,"1	"
1037,"5	"
1038,"1	"
1039,"2	"
1040,"16	"
1041,"2	"
1042,"2	"
1043,"2	"
1044,"0	"
1045,"4	"
1046,"14	"
1047,"4	"
1048,"7	"
1049,"7	"
1050,"14	"
1051,"9	"
1052,"11	"
1053,"11	"
1054,"2	"
1055,"3	"
1056,"7	"
1057,"2	"
1058,"4	"
1059,"3	"
1060,"1	"
1061,"8	"
1062,"0	"
1063,"26	"
1064,"3	"
1065,"37	"
1066,"10	"
1067,"0	"
1068,"3	"
1069,"4	"
1070,"4	"
1071,"4	"
1072,"0	"
1073,"4	"
1074,"12	"
1075,"0	"
1076,"2	"
1077,"2	"
1078,"7	"
1079,"3	"
1080,"4	"
1081,"0	"
1082,"3	"
1083,"3	"
1084,"2	"
1085,"0	"
1086,"0	"
1087,"2	"
1088,"3	"
1089,"0	"
1090,"0	"
1091,"3	"
1092,"6	"
1093,"3	"
1094,"7	"
1095,"1	"
1096,"17	"
1097,"8	"
1098,"0	"
1099,"3	"
1100,"7	"
1101,"7	"
1102,"4	"
1103,"10	"
1104,"2	"
1105,"6	"
1106,"4	"
1107,"0	"
1108,"2	"
1109,"16	"
1110,"1	"
1111,"17	"
1112,"2	"
1113,"4	"
1114,"5	"
1115,"9	"
1116,"9	"
1117,"6	"
1118,"5	"
1119,"26	"
1120,"12	"
1121,"14	"
1122,"9	"
1123,"7	"
1124,"9	"
1125,"8	"
1126,"4	"
1127,"12	"
1128,"3	"
1129,"2	"
1130,"1	"
1131,"3	"
1132,"2	"
1133,"3	"
1134,"2	"
1135,"1	"
1136,"0	"
1137,"7	"
1138,"5	"
1139,"2	"
1140,"3	"
1141,"7	"
1142,"7	"
1143,"1	"
1144,"2	"
1145,"1	"
1146,"5	"
1147,"4	"
1148,"7	"
1149,"2	"
1150,"6	"
1151,"12	"
1152,"7	"
1153,"2	"
1154,"1	"
1155,"9	"
1156,"8	"
1157,"37	"
1158,"6	"
1159,"2	"
1160,"4	"
1161,"2	"
1162,"1	"
1163,"3	"
1164,"3	"
1165,"2	"
1166,"2	"
1167,"1	"
1168,"3	"
1169,"3	"
1170,"0	"
1171,"1	"
1172,"3	"
1173,"4	"
1174,"10	"
1175,"3	"
1176,"6	"
1177,"38	"
1178,"14	"
1179,"2	"
1180,"0	"
1181,"2	"
1182,"11	"
1183,"1	"
1184,"6	"
1185,"4	"
1186,"0	"
1187,"7	"
1188,"4	"
1189,"2	"
1190,"3	"
1191,"0	"
1192,"2	"
1193,"4	"
1194,"4	"
1195,"0	"
1196,"4	"
1197,"0	"
1198,"0	"
1199,"2	"
1200,"3	"
1201,"2	"
1202,"2	"
1203,"2	"
1204,"4	"
1205,"14	"
1206,"1	"
1207,"1	"
1208,"12	"
1209,"4	"
1210,"5	"
1211,"2	"
1212,"3	"
1213,"0	"
1214,"2	"
1215,"2	"
1216,"3	"
1217,"2	"
1218,"0	"
1219,"2	"
1220,"1	"
1221,"5	"
1222,"1	"
1223,"0	"
1224,"2	"
1225,"4	"
1226,"1	"
1227,"0	"
1228,"3	"
1229,"1	"
1230,"15	"
1231,"0	"
1232,"11	"
1233,"4	"
1234,"0	"
1235,"0	"
1236,"5	"
1237,"6	"
1238,"11	"
1239,"4	"
1240,"13	"
1241,"2	"
1242,"8	"
1243,"6	"
1244,"10	"
1245,"19	"
1246,"1	"
1247,"0	"
1248,"6	"
1249,"0	"
1250,"11	"
1251,"9	"
1252,"1	"
1253,"3	"
1254,"3	"
1255,"2	"
1256,"13	"
1257,"8	"
1258,"2	"
1259,"9	"
1260,"10	"
1261,"6	"
1262,"5	"
1263,"6	"
1264,"16	"
1265,"0	"
1266,"0	"
1267,"3	"
1268,"2	"
1269,"7	"
1270,"2	"
1271,"7	"
1272,"8	"
1273,"2	"
1274,"3	"
1275,"11	"
1276,"0	"
1277,"2	"
1278,"7	"
1279,"0	"
1280,"0	"
1281,"3	"
1282,"8	"
1283,"7	"
1284,"4	"
1285,"2	"
1286,"9	"
1287,"3	"
1288,"0	"
1289,"3	"
1290,"2	"
1291,"3	"
1292,"7	"
1293,"2	"
1294,"0	"
1295,"1	"
1296,"14	"
1297,"1	"
1298,"1	"
1299,"4	"
1300,"2	"
1301,"2	"
1302,"2	"
1303,"0	"
1304,"1	"
1305,"2	"
1306,"0	"
1307,"0	"
1308,"0	"
1309,"1	"
1310,"0	"
1311,"3	"
1312,"2	"
1313,"12	"
1314,"4	"
1315,"12	"
1316,"7	"
1317,"1	"
1318,"0	"
1319,"0	"
1320,"0	"
1321,"2	"
1322,"0	"
1323,"1	"
1324,"31	"
1325,"10	"
1326,"12	"
1327,"1	"
1328,"8	"
1329,"8	"
1330,"4	"
1331,"6	"
1332,"2	"
1333,"6	"
1334,"1	"
1335,"0	"
1336,"12	"
1337,"5	"
1338,"2	"
1339,"3	"
1340,"6	"
1341,"2	"
1342,"6	"
1343,"0	"
1344,"0	"
1345,"0	"
1346,"4	"
1347,"2	"
1348,"5	"
1349,"0	"
1350,"1	"
1351,"1	"
1352,"6	"
1353,"3	"
1354,"2	"
1355,"0	"
1356,"4	"
1357,"1	"
1358,"2	"
1359,"2	"
1360,"3	"
1361,"3	"
1362,"0	"
1363,"2	"
1364,"1	"
1365,"0	"
1366,"0	"
1367,"0	"
1368,"3	"
1369,"3	"
1370,"1	"
1371,"2	"
1372,"0	"
1373,"0	"
1374,"2	"
1375,"2	"
1376,"0	"
1377,"8	"
1378,"5	"
1379,"0	"
1380,"5	"
1381,"6	"
1382,"0	"
1383,"3	"
1384,"4	"
1385,"3	"
1386,"3	"
1387,"0	"
1388,"6	"
1389,"14	"
1390,"3	"
1391,"1	"
1392,"0	"
1393,"2	"
1394,"3	"
1395,"1	"
1396,"0	"
1397,"3	"
1398,"5	"
1399,"0	"
1400,"3	"
1401,"1	"
1402,"1	"
1403,"4	"
1404,"5	"
1405,"3	"
1406,"0	"
1407,"7	"
1408,"2	"
1409,"1	"
1410,"3	"
1411,"2	"
1412,"4	"
1413,"0	"
1414,"2	"
1415,"2	"
1416,"4	"
1417,"3	"
1418,"5	"
1419,"9	"
1420,"3	"
1421,"1	"
1422,"1	"
1423,"2	"
1424,"2	"
1425,"0	"
1426,"5	"
1427,"0	"
1428,"2	"
1429,"1	"
1430,"6	"
1431,"1	"
1432,"5	"
1433,"2	"
1434,"3	"
1435,"3	"
1436,"0	"
1437,"3	"
1438,"0	"
1439,"5	"
1440,"4	"
1441,"3	"
1442,"0	"
1443,"2	"
1444,"0	"
1445,"1	"
1446,"15	"
1447,"15	"
1448,"1	"
1449,"0	"
1450,"0	"
1451,"0	"
1452,"1	"
1453,"1	"
1454,"9	"
1455,"3	"
1456,"12	"
1457,"0	"
1458,"4	"
1459,"4	"
1460,"1	"
1461,"1	"
1462,"2	"
1463,"4	"
1464,"0	"
1465,"0	"
1466,"5	"
1467,"3	"
1468,"7	"
1469,"17	"
1470,"1	"
1471,"3	"
1472,"4	"
1473,"2	"
1474,"3	"
1475,"1	"
1476,"5	"
1477,"1	"
1478,"4	"
1479,"0	"
1480,"1	"
1481,"2	"
1482,"4	"
1483,"2	"
1484,"2	"
1485,"3	"
1486,"0	"
1487,"1	"
1488,"1	"
1489,"3	"
1490,"4	"
1491,"2	"
1492,"8	"
1493,"11	"
1494,"1	"
1495,"2	"
1496,"0	"
1497,"2	"
1498,"1	"
1499,"3	"
1500,"2	"
1501,"2	"
1502,"7	"
1503,"2	"
1504,"4	"
1505,"3	"
1506,"9	"
1507,"3	"
1508,"0	"
1509,"0	"
1510,"1	"
1511,"0	"
1512,"1	"
1513,"7	"
1514,"1	"
1515,"4	"
1516,"4	"
1517,"0	"
1518,"2	"
1519,"7	"
1520,"1	"
1521,"8	"
1522,"2	"
1523,"4	"
1524,"2	"
1525,"2	"
1526,"2	"
1527,"1	"
1528,"0	"
1529,"2	"
1530,"0	"
1531,"0	"
1532,"11	"
1533,"3	"
1534,"2	"
1535,"2	"
1536,"2	"
1537,"1	"
1538,"0	"
1539,"1	"
1540,"0	"
1541,"1	"
1542,"6	"
1543,"0	"
1544,"1	"
1545,"0	"
1546,"0	"
1547,"2	"
1548,"0	"
1549,"1	"
1550,"1	"
1551,"3	"
1552,"7	"
1553,"1	"
1554,"0	"
1555,"3	"
1556,"1	"
1557,"0	"
1558,"5	"
1559,"2	"
1560,"1	"
1561,"0	"
1562,"6	"
1563,"2	"
1564,"5	"
1565,"1	"
1566,"13	"
1567,"2	"
1568,"1	"
1569,"1	"
1570,"0	"
1571,"1	"
1572,"4	"
1573,"3	"
1574,"6	"
1575,"3	"
1576,"1	"
1577,"2	"
1578,"5	"
1579,"0	"
1580,"3	"
1581,"0	"
1582,"1	"
1583,"2	"
1584,"0	"
1585,"1	"
1586,"0	"
1587,"4	"
1588,"1	"
1589,"1	"
1590,"0	"
1591,"3	"
1592,"3	"
1593,"1	"
1594,"0	"
1595,"0	"
1596,"0	"
1597,"0	"
1598,"0	"
1599,"2	"
1600,"7	"
1601,"0	"
1602,"0	"
1603,"1	"
1604,"5	"
1605,"0	"
1606,"0	"
1607,"1	"
1608,"0	"
1609,"2	"
1610,"1	"
1611,"0	"
1612,"2	"
1613,"13	"
1614,"7	"
1615,"0	"
1616,"1	"
1617,"2	"
1618,"0	"
1619,"2	"
1620,"2	"
1621,"2	"
1622,"2	"
1623,"9	"
1624,"2	"
1625,"2	"
1626,"0	"
1627,"30	"
1628,"9	"
1629,"8	"
1630,"17	"
1631,"1	"
1632,"1	"
1633,"6	"
1634,"0	"
1635,"1	"
1636,"0	"
1637,"0	"
1638,"0	"
1639,"1	"
1640,"2	"
1641,"0	"
1642,"3	"
1643,"3	"
1644,"1	"
1645,"13	"
1646,"0	"
1647,"0	"
1648,"2	"
1649,"2	"
1650,"2	"
1651,"3	"
1652,"0	"
1653,"2	"
1654,"5	"
1655,"0	"
1656,"1	"
1657,"0	"
1658,"1	"
1659,"0	"
1660,"4	"
1661,"0	"
1662,"6	"
1663,"3	"
1664,"0	"
1665,"16	"
1666,"4	"
1667,"3	"
1668,"1	"
1669,"0	"
1670,"12	"
1671,"0	"
1672,"2	"
1673,"0	"
1674,"0	"
1675,"2	"
1676,"2	"
1677,"7	"
1678,"0	"
1679,"2	"
1680,"2	"
1681,"1	"
1682,"1	"
1683,"3	"
1684,"0	"
1685,"0	"
1686,"0	"
1687,"2	"
1688,"3	"
1689,"0	"
1690,"2	"
1691,"2	"
1692,"3	"
1693,"5	"
1694,"9	"
1695,"0	"
1696,"9	"
1697,"1	"
1698,"5	"
1699,"3	"
1700,"2	"
1701,"3	"
1702,"3	"
1703,"0	"
1704,"4	"
1705,"40	"
1706,"26	"
1707,"3	"
1708,"8	"
1709,"11	"
1710,"9	"
1711,"0	"
1712,"4	"
1713,"3	"
1714,"8	"
1715,"8	"
1716,"0	"
1717,"2	"
1718,"10	"
1719,"4	"
1720,"1	"
1721,"0	"
1722,"2	"
1723,"0	"
1724,"2	"
1725,"4	"
1726,"2	"
1727,"1	"
1728,"6	"
1729,"11	"
1730,"15	"
1731,"6	"
1732,"0	"
1733,"21	"
1734,"41	"
1735,"8	"
1736,"2	"
1737,"3	"
1738,"39	"
1739,"2	"
1740,"4	"
1741,"0	"
1742,"12	"
1743,"1	"
1744,"2	"
1745,"0	"
1746,"13	"
1747,"10	"
1748,"0	"
1749,"2	"
1750,"2	"
1751,"3	"
1752,"11	"
1753,"3	"
1754,"11	"
1755,"5	"
1756,"6	"
1757,"0	"
1758,"3	"
1759,"5	"
1760,"4	"
1761,"4	"
1762,"4	"
1763,"1	"
1764,"3	"
1765,"2	"
1766,"7	"
1767,"2	"
1768,"0	"
1769,"2	"
1770,"0	"
1771,"1	"
1772,"0	"
1773,"2	"
1774,"3	"
1775,"2	"
1776,"1	"
1777,"5	"
1778,"4	"
1779,"5	"
1780,"15	"
1781,"0	"
1782,"3	"
1783,"0	"
1784,"1	"
1785,"2	"
1786,"8	"
1787,"0	"
1788,"4	"
1789,"12	"
1790,"7	"
1791,"2	"
1792,"5	"
1793,"1	"
1794,"1	"
1795,"0	"
1796,"0	"
1797,"1	"
1798,"4	"
1799,"0	"
1800,"0	"
1801,"1	"
1802,"6	"
1803,"0	"
1804,"0	"
1805,"0	"
1806,"0	"
1807,"3	"
1808,"2	"
1809,"2	"
1810,"3	"
1811,"8	"
1812,"7	"
1813,"22	"
1814,"6	"
1815,"0	"
1816,"4	"
1817,"9	"
1818,"8	"
1819,"4	"
1820,"13	"
1821,"13	"
1822,"8	"
1823,"14	"
1824,"6	"
1825,"8	"
1826,"12	"
1827,"6	"
1828,"16	"
1829,"15	"
1830,"2	"
1831,"1	"
1832,"1	"
1833,"1	"
1834,"1	"
1835,"2	"
1836,"0	"
1837,"0	"
1838,"3	"
1839,"2	"
1840,"2	"
1841,"1	"
1842,"0	"
1843,"0	"
1844,"1	"
1845,"2	"
1846,"1	"
1847,"3	"
1848,"2	"
1849,"4	"
1850,"1	"
1851,"2	"
1852,"2	"
1853,"2	"
1854,"2	"
1855,"1	"
1856,"4	"
1857,"1	"
1858,"3	"
1859,"2	"
1860,"3	"
1861,"1	"
1862,"8	"
1863,"25	"
1864,"24	"
1865,"14	"
1866,"31	"
1867,"6	"
1868,"6	"
1869,"12	"
1870,"15	"
1871,"15	"
1872,"3	"
